id	filename	md5	size	state
ed10b8f7-46a7-45b2-98e0-966b485d3dac	b35a4a43-866d-4781-a4a8-9e2e728202ba.rna_seq.augmented_star_gene_counts.tsv	0b9ffa454ffc0fdec14d99fb3e2b5818	4236523	released
262c1310-3584-4356-b0d4-3b4a6093c0f5	cc1c7e4b-89a0-4d94-b9e5-293c2eacadd9.rna_seq.augmented_star_gene_counts.tsv	823ce22de060174f19a4306887b12a0e	4219810	released
50bbbefe-3eba-4562-be2f-870b7deab4db	1af0bfa7-8beb-499f-a658-ed1dd9fdb701.rna_seq.augmented_star_gene_counts.tsv	57716bdbabad6ef983528bd524fa0a3f	4226140	released
04f94e10-a3b8-4eac-9dfd-0745571698a0	25f272b8-11f5-4edc-9c54-f4115fc0a5de.rna_seq.augmented_star_gene_counts.tsv	96cbb9a5fcbbda82e80e9a571718a9ca	4249164	released
aa5243e6-ef02-4940-8dbb-be91b7914863	12256b85-6662-41b3-a5d4-890ced0222e5.rna_seq.augmented_star_gene_counts.tsv	5c8a092bf3c0118f4cfa0bbb21192e6c	4250016	released
ffcf6ae1-5491-43cb-9b66-54addaa56362	d93b1580-c20d-4611-ac99-c0cb33f37a45.rna_seq.augmented_star_gene_counts.tsv	f4ef91d19771100be93568644265d897	4204315	released
86955b55-77b1-41aa-8103-2b8bb284dff9	0ec02d90-7ccb-476e-a8bb-9a9c8f158dee.rna_seq.augmented_star_gene_counts.tsv	1f17cb5bc9d7671261ba2797bdb5c7e7	4238878	released
6c68991a-819b-4d2f-ab04-eed0fd6e7aa9	3bb03dc9-6daf-42ef-95d6-cdf726f926e8.rna_seq.augmented_star_gene_counts.tsv	f545fb694c199b2b877946e84f1bdc9c	4235735	released
d23b62de-cf67-4547-9041-27d447b6598e	49319954-0844-4fbc-a931-df0e4cdbcb14.rna_seq.augmented_star_gene_counts.tsv	e444f486b0dee6d2e5a3dace7664127e	4235175	released
e546a2d2-245b-4508-9b45-5817f3662043	87a582d2-22f0-4d22-8d2d-8fec2f1e7e8f.rna_seq.augmented_star_gene_counts.tsv	20cf08593b7f99dc6daf78ba353ab59b	4243292	released
14b53b83-c7ad-40ec-b131-908cc76f7d41	de751aae-bc7a-4d70-9d06-4417be4facae.rna_seq.augmented_star_gene_counts.tsv	1076c85219e777db0a907e6892c7ea74	4235882	released
ac71179d-766b-43e4-8cd4-04c6b63a70e1	7cd1f8af-7c1d-4a56-a617-b8debf493122.rna_seq.augmented_star_gene_counts.tsv	37ef87fc74bc5792c1584cdde7bf1726	4241707	released
b4e25212-c925-4cc2-b335-c047b40b1b72	f81935a9-10ff-4ea7-8f22-b78b842a00f1.rna_seq.augmented_star_gene_counts.tsv	6b2bd593b4b2029e0ea7acc10301fa05	4240988	released
4185651f-b3cf-46a0-8108-f1609bcb37bc	d3be84d5-9dd7-4366-9aea-532dc76f19ba.rna_seq.augmented_star_gene_counts.tsv	a6718785e99aa8ebc5258110a3abdaea	4224401	released
b67d64a1-f19f-47ca-b22d-31ac89cb9e43	20679021-a108-4728-ab9a-fa3ca2fed0d0.rna_seq.augmented_star_gene_counts.tsv	b174a7752fd69487731da54ac11811bd	4230935	released
fe379273-286e-4e32-9d66-bdbea6340e66	b2ea247e-4d51-4d77-a1ef-281bf4dfe249.rna_seq.augmented_star_gene_counts.tsv	dde1ea80432c701f31f1a39f287d3f3f	4249040	released
b2326886-2b2a-4fef-b540-6aede1219c10	1b0a23c2-785d-4a14-b673-86c97ceff401.rna_seq.augmented_star_gene_counts.tsv	73cf14b8466c7e7d2775450e2771432c	4244270	released
4f85f74b-2f5f-4529-aef2-2467f4e13290	dfc53815-0784-48c7-84aa-f23d087a13df.rna_seq.augmented_star_gene_counts.tsv	2168d5764a628fef8342290d8f062c21	4220035	released
df0c6c78-bbd5-4277-aa8c-baed39c22c5b	b1699698-8012-433d-9128-2e43158ec048.rna_seq.augmented_star_gene_counts.tsv	5af7043a1a27c11b661ecd32b9694758	4229649	released
b36ebb94-8ea7-4ce6-8d16-83af643fb2bf	b09c5d28-8a02-4343-b678-07cbf351ed44.rna_seq.augmented_star_gene_counts.tsv	bc6ffce0f60e3722adbb55b47baff283	4245333	released
2716fe1d-01ab-43b1-9f3b-cbc1ce9c7cbc	22f63ce0-5364-48b0-b424-5b971a1dcd33.rna_seq.augmented_star_gene_counts.tsv	3558a4fa456a4ae2fa8d4710128d41e1	4237704	released
be14c489-c096-41fc-a3e3-be5a2cac97e9	85d43afd-9aac-48ca-a9c4-00357b7207e1.rna_seq.augmented_star_gene_counts.tsv	f83bc974689848a08dc21d1b5a519970	4213675	released
f60d9aed-560f-4325-8423-b0ed5c7e7fcc	004589d9-7eb6-46cb-b822-20cd1939aa7e.rna_seq.augmented_star_gene_counts.tsv	b73439fb7f351ebe5aafb8891f2ff9e5	4240382	released
ce3b6d73-7ed9-4502-9cc7-3176ba66ec3f	fe036511-fe82-467c-9c6e-59bfb8b0a329.rna_seq.augmented_star_gene_counts.tsv	f9fcc0e3a84f115610dc85d878bd62a3	4244519	released
b81a66ea-a3c8-44da-8a34-0f61805ae6d9	824433bf-151c-46ea-9ea7-f53813f66a97.rna_seq.augmented_star_gene_counts.tsv	41a2af8ba4311775c9545f902fe9ad54	4241073	released
1e30f630-887a-4cff-a262-c0bac82c3af5	a8877d9c-7dfb-4544-bbb9-7ef4176f3429.rna_seq.augmented_star_gene_counts.tsv	c3942ff3263cd96867428a7cea479ed6	4234432	released
e8938336-0760-4332-8d95-84164bf0c873	9a4f9e4a-dc97-4f8d-9075-537b62fb98d3.rna_seq.augmented_star_gene_counts.tsv	4da39e6e19bb4c3ba33a282073f5bbaf	4213501	released
2667bec0-5fb6-4499-88c5-6dbf8c58ab2f	3531a950-9532-4b22-93bc-f7f9551bc08c.rna_seq.augmented_star_gene_counts.tsv	d27ee6d8b41a2a8efc7fe2a267b58358	4243091	released
738d4e33-28a2-42a7-a9b9-c8b44bf3e787	4ff81b7f-2dbc-453f-a68b-fe40315b2ef7.rna_seq.augmented_star_gene_counts.tsv	4eb27cf1c96c12b2e81ae27c56a99d14	4228898	released
ba7d31f0-0f48-4d04-a8e5-2643f79ec011	d1ecfbcd-8e13-4c5c-8536-6fb1e878e193.rna_seq.augmented_star_gene_counts.tsv	b99c0b3d811f752329d9a30bdbd55cab	4231273	released
efdfc201-4aa3-49cb-ae6b-e5746bb7244e	57f2cc66-9163-4e07-93f8-d5a2158e7125.rna_seq.augmented_star_gene_counts.tsv	5f80cb966b29c45242736132260aa5ec	4250741	released
1abedfee-a1fd-45f1-9e3a-f43338d80ed5	52425995-0bd7-4149-bc2a-26522ebd143d.rna_seq.augmented_star_gene_counts.tsv	67fa93e01e7073f46608014686032cf7	4231334	released
95e466b9-f09c-42e1-b23c-844aa3e644c7	8ed1ae0f-90db-445c-9805-f8ae9b55da80.rna_seq.augmented_star_gene_counts.tsv	e4b33c2aca77c92e349b5c9b860170dc	4240891	released
1590089e-dd45-4e20-8110-1cd8e641a5aa	c8b9a438-4194-4243-a738-4e0bd4184f19.rna_seq.augmented_star_gene_counts.tsv	5d13098601374da6d24afaf2b207daa0	4202469	released
11583ac4-aac9-4506-9f5f-7370c9636c99	20d40b1a-fbe0-4710-b0db-5c190e00addd.rna_seq.augmented_star_gene_counts.tsv	711e7078ddbb2b51efea9d526fd1df23	4233458	released
dfb021ae-9736-4497-b1a2-f647fdf281c3	4e24bc58-d246-4c96-952a-a18f95d142b2.rna_seq.augmented_star_gene_counts.tsv	cbdad046238250b1617fc081cc524953	4224625	released
8620ba67-3c2b-43c8-a72d-987f52b14037	a7bda5b9-9c95-4f90-bab6-10ab15ee2b48.rna_seq.augmented_star_gene_counts.tsv	573de1e8fdeb3ae4af81b8f963b81574	4239124	released
ee83417e-c740-4600-9461-a837aec99a47	6a2c6371-d8c6-4ca0-9a25-da16ed281d60.rna_seq.augmented_star_gene_counts.tsv	c0aa99679243f79c402285fcc64691ab	4228651	released
3f8e4896-62b2-4102-b083-507aca152fdc	9488f59b-105a-4c4b-844e-23498427b51f.rna_seq.augmented_star_gene_counts.tsv	4824a791538502547e9abd563ff4d655	4242117	released
06659cc6-27fe-44c1-806e-457868ea7c3c	8c7c9bb7-76e0-480c-a0de-bbf48fa398f4.rna_seq.augmented_star_gene_counts.tsv	2ef4f146fab120af860d668eb074c94f	4242304	released
0426ebba-c018-48ff-b493-4ccfc1b32f0c	6ca5eb09-d104-4305-b3ec-4d6e8a0c2850.rna_seq.augmented_star_gene_counts.tsv	40630b3381350ebe9b1750b55ffef106	4227778	released
c3183b2f-9803-4d4e-8425-9bc1df199005	ddef6a35-2b19-45e9-9ace-420a8e94db86.rna_seq.augmented_star_gene_counts.tsv	ba14bf89ffa554b1e403edfd8c10d146	4213296	released
25091999-a496-480b-a60c-e43703ecb9d4	3711c9b4-a52b-4786-8bf8-5b6a59605c16.rna_seq.augmented_star_gene_counts.tsv	683ae2a4e659b0ed1539333ca44ebb8a	4236100	released
f3cd8df4-ed49-4083-9629-e16f90993ea2	3ca8899d-3ed3-478b-a70c-919f68969d81.rna_seq.augmented_star_gene_counts.tsv	f08da4b06fe224d74337fa75b5d7cf46	4240290	released
19a4a35e-e528-4a0d-9228-3487d81bcbaa	637a6a07-fc4c-47ed-a442-a2e8368c59c6.rna_seq.augmented_star_gene_counts.tsv	05439c810545dfb5f26b870f1f8c08ae	4225815	released
8d7ed67c-9a1b-4296-9d2c-5c900b265dbd	d14f7871-db2f-423a-9e08-4ca84e452d61.rna_seq.augmented_star_gene_counts.tsv	61ef53da547954847d32fb3643962d3f	4231482	released
c67be5f3-89cf-4209-a270-6d2989beaea5	53fd72a0-30b5-4488-afb2-e77c2fd6a0d4.rna_seq.augmented_star_gene_counts.tsv	2529288781754735f26c97484e495fbc	4236506	released
e9814e23-2b75-4b4e-804f-12193a528da1	550c15f6-55cf-4928-bc62-bb28bc5672da.rna_seq.augmented_star_gene_counts.tsv	dba98e130f7150861aa8c122f27ab5d0	4239433	released
f71c6fd6-ff3c-402f-8458-7b536ba441a5	12305e97-f72f-4de7-9735-4cdbecb60296.rna_seq.augmented_star_gene_counts.tsv	285531629fa2f248cacfb7d6e1c5e2e6	4189356	released
31345409-df9a-48b9-91fd-09a18e099aa0	2d8d97e6-b599-4444-8e11-73adb55be0be.rna_seq.augmented_star_gene_counts.tsv	b637f1d267487a2ecdb520d218b2e40d	4232452	released
9e16818c-197c-459b-8747-f59474bdce71	b95ca895-419a-45de-8f20-9954a2447d6e.rna_seq.augmented_star_gene_counts.tsv	50de30468e8e730310d9e16f9fb4df86	4224367	released
4b99dab3-9393-4c29-a093-67878c3cdbf1	8d532c55-71b5-4992-9aba-7480d7c390ce.rna_seq.augmented_star_gene_counts.tsv	ee8722fba4146ec3cda69bf63add5da7	4227754	released
907aeb1d-3fb9-46bd-ac47-1226969d3c77	aefb974b-c7d9-47f0-8f18-9346c087ea64.rna_seq.augmented_star_gene_counts.tsv	340d84f6c8e2968aee05b298f9e603ca	4234513	released
32081341-7445-40bb-b785-c8ed03db86d3	103802e1-b3a3-4c55-b094-5011798b6de3.rna_seq.augmented_star_gene_counts.tsv	0ff47f35cb21df419f1177fb3f1b694e	4257124	released
fe6f0138-1707-4c1c-980f-4711f7c04dec	f5760366-59eb-417d-a935-3f78e999dd42.rna_seq.augmented_star_gene_counts.tsv	474184d106fdb019afe748b22c308cef	4232444	released
eec07dba-842e-4f12-b78b-b94b5718964a	bbba6e8b-9e37-45e0-b663-f81631e76828.rna_seq.augmented_star_gene_counts.tsv	8e1a4def49ecfa99582bfdece93009b3	4248956	released
36fb8a2b-4671-4df9-8c06-263ee7dc8e15	1b572d35-f98e-4389-b234-a2591a74d7a8.rna_seq.augmented_star_gene_counts.tsv	25be7df3a32f584bf083a65095d1aec6	4240124	released
2b41f892-17f8-4657-8212-c1c15d960e3f	07108549-98ef-4c31-b649-feb043879304.rna_seq.augmented_star_gene_counts.tsv	37013c444f3870c17b08c065a7672252	4229400	released
6008907a-31ee-4080-919e-1d1a0dd5ec25	b652254e-228b-40d4-be79-536ad87dad69.rna_seq.augmented_star_gene_counts.tsv	2ce918440e2b0d178b9d60c6e4877791	4239683	released
1cc85ed9-2f62-4388-9657-8e39e36a10b4	9df80cad-d7ec-4d64-a96f-783e07b6281f.rna_seq.augmented_star_gene_counts.tsv	1277b7aa48d2683b22c4b7b1fe5a4195	4228893	released
0836c7ec-979c-4906-acd9-96b1e076149c	38ac1da2-32a1-4530-a553-e5adff884b4f.rna_seq.augmented_star_gene_counts.tsv	54243d2070f0469281a9ee67342be00f	4229917	released
1812a244-f248-47cb-9519-5a8c4132a8cd	32a200c7-6f8a-4393-ae39-48c73b7935cf.rna_seq.augmented_star_gene_counts.tsv	3f710ce7037eb1dfe620141539d3e491	4230246	released
7004618e-df6f-491f-a7c7-4dd2bd07c594	981c9bee-bedd-4a1a-929a-26013d1077e0.rna_seq.augmented_star_gene_counts.tsv	60e484620f1bed96af18f4bf96063bc9	4226734	released
5768d960-0e79-4927-a7a2-860a7cc1bcf1	16dd072b-b664-43e8-8862-c9d9d945f8bc.rna_seq.augmented_star_gene_counts.tsv	1f1d882b46d14e58c4e06396b6799a4b	4243588	released
714c26a4-1a65-420b-bfb3-ca993a2906e0	1bc1db1d-c538-4aad-be91-ce3d683221e9.rna_seq.augmented_star_gene_counts.tsv	7708a1f3d25adc138780667ead5b1f12	4210223	released
52902940-1f79-4432-bdde-f20f286e0d9b	30608f63-2604-489c-bf96-09e56acfe912.rna_seq.augmented_star_gene_counts.tsv	8fdea78364c58e03def707ed31914899	4247404	released
a3e0b623-035f-4f3d-8476-ac7fd0d60ea1	b2e80b2b-559c-424e-837d-fa1de6b912e7.rna_seq.augmented_star_gene_counts.tsv	2fefeac4269ae032db769ff73224bca0	4243202	released
67dd7c74-80e4-449a-bd20-133a423419d0	74cffe84-dca8-4673-925a-9e0d6344832a.rna_seq.augmented_star_gene_counts.tsv	f8aa44256d46ddd67975bb4bcc825bf5	4227755	released
883c037a-ace3-4aa5-b5af-b731c94d9963	aeac6db7-09bd-45f9-a5fd-c8358f86bff8.rna_seq.augmented_star_gene_counts.tsv	02cfe60fd4e0126ff8c1009b2913226b	4230363	released
77859e33-6cbf-421a-b7b2-f17fda808f95	b65a6759-a9a4-4740-a9e3-962771dd9954.rna_seq.augmented_star_gene_counts.tsv	36b06236e83e6b9ece957b482796ae22	4224471	released
04830303-b63a-4362-a03b-9cf0750e2063	a982666e-f262-43d0-86f1-6a6c20772b94.rna_seq.augmented_star_gene_counts.tsv	49077dc83379f316e9e7ff56f2d9e1e3	4240017	released
780701d7-0632-40df-9860-88b1036686da	198b23eb-5efa-4c7e-84f6-96976474de0b.rna_seq.augmented_star_gene_counts.tsv	7119dab537e286db9a5bd47fe0c56990	4238796	released
b16ddfde-1f0e-418a-996b-672f8aa356f6	0bdec778-829d-4cba-8d0f-dcaa0d8803b1.rna_seq.augmented_star_gene_counts.tsv	eb51b7b5d77f4a6cb044dcf2e2f0c8ef	4229624	released
607aa123-b046-4f47-a098-2cfd2b2fe577	927add57-b6d3-46c7-bd4c-f27d98a5b864.rna_seq.augmented_star_gene_counts.tsv	8560b9886a183ce1a313d3850b11363b	4247123	released
6181aef4-c42d-4b29-be35-e502db0d697d	8b88f1a0-d67d-4400-95c1-dc00ceb8b15f.rna_seq.augmented_star_gene_counts.tsv	ec9034d86e38ef80507eb733a95ebb3b	4237108	released
d47f96f6-a092-4dc2-8214-b7ed5b4212ff	ad2bbb19-6d02-480f-b011-d4327c3c5607.rna_seq.augmented_star_gene_counts.tsv	163e55b953974c3e5dc05f188aa645e8	4224569	released
4bb9ade9-6329-4319-a250-01f2fab3da5d	d09c8395-a27b-4c09-b2d2-79c2eb1db773.rna_seq.augmented_star_gene_counts.tsv	889d90b026a6ce497de55479d9e09898	4244533	released
8e913dc0-81e2-4d51-b18e-d27dce439193	2c76906f-57a5-42b2-aa73-544814ea4657.rna_seq.augmented_star_gene_counts.tsv	5f56088cdfbff63447a4063067dd81be	4245340	released
d7225a0b-71e4-412d-a39b-c2487836af8f	c4ed4554-ce21-40dd-b85b-3b2912b29b89.rna_seq.augmented_star_gene_counts.tsv	8a433da956f7692e2b634d70f805017e	4239100	released
ffbf537e-4ff7-42dc-aa8a-386caed2d422	bc467b80-495a-43d8-837a-4385aa178307.rna_seq.augmented_star_gene_counts.tsv	47db75e3d1a3f3fb0bbedc6bf29c5d6e	4226725	released
631ef22b-0162-47a7-9dd0-c1d33f9a1de5	47f225d0-6724-404f-9489-19dc77637940.rna_seq.augmented_star_gene_counts.tsv	0907e5b39e26134113642aade4208596	4222575	released
48797c31-ab2a-48b0-add1-25954dc8c901	81c0d65d-fb6f-4acb-a038-17d90d32d922.rna_seq.augmented_star_gene_counts.tsv	c3340c2882067a03fa1b83427b6e1361	4219476	released
fc4734b5-f091-41f1-87db-2bd89752c943	3af1ff76-660f-4dff-822d-cbc90999d3ff.rna_seq.augmented_star_gene_counts.tsv	6716f32cde5f6e31f39e04f03ee5c392	4224979	released
16d1ff06-7ddc-4c3c-8c53-1ab720a6d686	ccdce530-38ba-46f2-867c-9359902d85b0.rna_seq.augmented_star_gene_counts.tsv	dd086ff66031ae317e8714bafb33cf11	4244930	released
ab4c3e77-9668-4029-a3fa-d5759a18f91f	4ce20929-7d04-4c4b-9e3c-de22d237f254.rna_seq.augmented_star_gene_counts.tsv	be1ad74fed674603361fb4494b0dda37	4237755	released
a949bd22-9889-471d-a2b4-f65544623f9f	6f1230e0-14a2-4018-bab4-f6ec2862fe6b.rna_seq.augmented_star_gene_counts.tsv	53099c6b8f22df074a5944963c4c7a38	4230112	released
86a34fc7-5de9-404a-80a3-9b08328fd8f0	aa42cff8-f7f1-4210-ab49-a7eb563c2c98.rna_seq.augmented_star_gene_counts.tsv	1efa930b6f4b7e9a359f898ca28baba1	4239817	released
65098f04-7be9-4727-b30f-59087fe4ffa6	2723b191-7c84-4edd-b0d0-da8ba4a1a894.rna_seq.augmented_star_gene_counts.tsv	4817c5ebf6e62f8af6dccc7ed1f52321	4237262	released
9be77f99-e6d0-4a90-8a04-167e4dff5cb1	59364db9-7bf7-4a15-9798-8e3886078012.rna_seq.augmented_star_gene_counts.tsv	8a94ed129037626dda5886e64ce89f98	4239333	released
f462cb00-be8f-4f26-85a6-03dbf043a881	c2e34dda-0852-492e-9cde-3ff606259c12.rna_seq.augmented_star_gene_counts.tsv	ad6b07e3a765fc870c7d17b737c077be	4206604	released
4d9d4c19-8f75-4b96-a080-400edb7f7974	a270eff7-ab2e-4b43-bf02-8995026372f0.rna_seq.augmented_star_gene_counts.tsv	c4d27f54779739b3fce6d028df2d70fd	4231541	released
3f52dc4b-32ee-4422-a492-71286ea0baa1	e8ff4a79-4175-479b-bc5c-e09d238babeb.rna_seq.augmented_star_gene_counts.tsv	fade6a3860ece7dad8e55bab67a4c3d0	4228765	released
578856b4-6695-4aea-8b09-24e6e33fd094	da7cbc0a-95dc-4303-a5dd-75857c066f3b.rna_seq.augmented_star_gene_counts.tsv	989ed95617a4697f4428dfeeba7d1b3a	4225173	released
db4f787e-1275-4bdd-ba39-eafb8e3121fd	ec882950-7595-4ab7-a8b8-86d1422a948a.rna_seq.augmented_star_gene_counts.tsv	4e580466d8c251ef76024feec52d2371	4235236	released
50afa590-fd80-4faa-9210-c47c595e99f7	8914dcad-b703-4099-a5dd-edb9cedc104c.rna_seq.augmented_star_gene_counts.tsv	bb3dc4d737bb12e57f49d7eb31a72d17	4240907	released
1f8cef65-ab1f-44cf-b706-7f1f25926dc0	e0b149bb-4467-4928-a80b-ef3ac97ddbd2.rna_seq.augmented_star_gene_counts.tsv	edb84c09c34ab33ff63591d3eb4c52d5	4241382	released
2348b25a-1aaa-4554-b181-a431fcb7f5a0	4245e942-3439-4e98-9733-b0b8ac25ad56.rna_seq.augmented_star_gene_counts.tsv	ee0d00a150b199b4149039aa83d30b9f	4240538	released
04705af1-2ee5-4aea-9273-5f7372f4aad9	bdb0fb38-9d28-4c8a-8e79-99b183062a2d.rna_seq.augmented_star_gene_counts.tsv	67c7bce5deb5bb03c9bc378415ba96a2	4238798	released
b888409c-180f-4365-885e-8e887721a968	530f723a-ac5b-4e14-93b9-1d501b92fddd.rna_seq.augmented_star_gene_counts.tsv	9d0a59abb2c52fde6913a6378a3fad3d	4210206	released
cb336dc0-2f5d-44e8-9f41-f9cf153b9ce3	4c075dfa-f213-4e97-9c4e-6aac7b8345c7.rna_seq.augmented_star_gene_counts.tsv	6dde1de6fc4e91ec94df7208271b4acb	4233400	released
65a7c40e-6500-47aa-9e46-10922dd55c7f	d24acd56-d148-487c-8d44-b303a68eb9d2.rna_seq.augmented_star_gene_counts.tsv	d7bf29ec82be857320d4507af9d411f8	4240400	released
58aaca44-131d-43f5-b3c7-73bf8b96693d	6f73b289-b329-40b4-9ac7-b4de6d775251.rna_seq.augmented_star_gene_counts.tsv	ad73a8fd7e65296fd5597438108cef1d	4236165	released
7cfb8928-da64-4476-a214-d77b27f2f8b2	08e3d239-3d8a-4eee-9e08-ac2bcb3f2619.rna_seq.augmented_star_gene_counts.tsv	da309bd9f0d800700f84b443d8927291	4201832	released
958ed743-9140-4ee6-b66b-4cae36f10b30	14a20c28-47d6-4c2d-98cf-6bf8aa2c386f.rna_seq.augmented_star_gene_counts.tsv	d623685da68c7b5ed2bf8135acbad61a	4219946	released
fc1a809f-2730-4f00-8100-7bd47a9d493e	725c559b-1699-476a-a9bb-c28daa78f682.rna_seq.augmented_star_gene_counts.tsv	19f5c48af4eb96d19ac20ab41f41fdd5	4242986	released
03829d5e-7928-4b70-b496-d8a26620fdde	27dfc12e-4ed1-4d98-b6af-d4e9cbb96779.rna_seq.augmented_star_gene_counts.tsv	966a9539a7832d3978a560da7f1892ec	4253295	released
77bac74b-40d3-4b5d-9b34-d8163e3b9489	b8ac3f4d-393c-4d6b-a383-1347148760e5.rna_seq.augmented_star_gene_counts.tsv	caac4399ad78aecc1437e9f039f4c00c	4250636	released
904305b9-ddab-4f58-8cba-5fa064ebb87c	3073c410-3a7e-42e4-a67a-3884840c49f4.rna_seq.augmented_star_gene_counts.tsv	f1179b47b7b82634b1f6c29fa41db317	4239203	released
db1d223c-7f33-493f-8fa1-51db058bbfa1	e12ed261-55fa-4a24-93fb-eabeda863305.rna_seq.augmented_star_gene_counts.tsv	4118c37ba865b8e6d017b5398fd11a61	4237425	released
4d75ec26-b48f-4ca9-a1b9-4a519ee7d3aa	c5e09ad2-1f0b-4ea3-9565-a1664f1bb468.rna_seq.augmented_star_gene_counts.tsv	bf1ebd150e5584e95b6a19a9921d792b	4199414	released
ff327399-14e8-4926-a7f9-27318dc5dd76	2bd0477f-40af-4969-9291-c05ab3d55268.rna_seq.augmented_star_gene_counts.tsv	5fcb058361c9835ec7ea696fe20d03f5	4244005	released
0f1792a0-50da-4b52-8e6e-6ac3d676cf5b	bd926132-883f-4056-b4a5-7dc0f54f3618.rna_seq.augmented_star_gene_counts.tsv	1ce4d7221b83a62ffdc1e867e7a66859	4240000	released
759ecd04-a8f9-44b9-9fe1-a45e366334a4	653522fe-3289-4e1f-9373-c81f923893a3.rna_seq.augmented_star_gene_counts.tsv	56736b3ce645be3aa82c0286e29cc285	4257321	released
62084ce4-545f-432f-b321-e26f078ca2a7	afb9b3c2-404f-4d40-8e6e-07b64a295d7e.rna_seq.augmented_star_gene_counts.tsv	6fea3cc00019af09f227a9a40897d2ce	4231167	released
2c855c89-f5fc-44fb-b083-67284febb42b	dac229a2-aca6-4418-80b5-3ee1908da020.rna_seq.augmented_star_gene_counts.tsv	604cd657cf3958d5d6f80cc941880246	4235561	released
8409357c-1574-4e41-91b5-28366a9db520	6c9ce1b6-eef5-4c2f-b031-d973e0821a48.rna_seq.augmented_star_gene_counts.tsv	581a4c3e7cf62fccfe68c3f53a86193f	4232813	released
5a9e2b1d-ba94-4aa6-aea8-97a29efea791	299613f5-2f9a-4687-ab0c-323bf38f3699.rna_seq.augmented_star_gene_counts.tsv	c6b798e2eea03e442da9e1ab36a5f738	4221356	released
02549626-0196-4d16-8627-ce10c151256f	f374cce2-2fda-4c90-944f-3627ae5b71af.rna_seq.augmented_star_gene_counts.tsv	7509ff5809a216ad6fff37a55b8d4343	4235562	released
e3339be2-e251-41bd-8be2-03304ef09011	346fe4c0-2ea0-45b4-8863-b0f9e7756ad6.rna_seq.augmented_star_gene_counts.tsv	7171f476c8ae4b2c03eba5f648cadc91	4242536	released
4db2d4c0-19d2-4464-97e4-2a3140994a4f	85094fa3-e9f3-4cab-8a1d-37cb0462404d.rna_seq.augmented_star_gene_counts.tsv	fb74b00d5d919437159ac96734918203	4238490	released
ee55def2-95bc-4697-82fc-c628b2fd729d	dceaa4af-2981-4ab1-b33e-71b28845da80.rna_seq.augmented_star_gene_counts.tsv	9b3117e0ffa02e2595835e859be69063	4228280	released
bc3c5640-1221-40e4-b742-e8642ffc05a5	22358a97-998c-4dd2-a48c-67626c744751.rna_seq.augmented_star_gene_counts.tsv	7d6d4484a2d2fbf5663b31bcd4a69bf6	4241266	released
915b0047-c8c4-4a4d-951c-8e5619cc89ec	1e41697d-1d03-461d-8e10-73af2d8bd770.rna_seq.augmented_star_gene_counts.tsv	4e0914d4e29e1a832b1f534fe91f9a1c	4242482	released
e1014f24-a114-4f70-b72f-95077e1cca4d	34c0a7a8-8ce8-4a2a-9bce-939eb2f6f1d9.rna_seq.augmented_star_gene_counts.tsv	cf296761379299d1b22e15237543cf6e	4238320	released
a359b6f9-15ca-4699-adb8-850db3754c74	6fdba671-fb71-438f-ad62-e3d515e0222d.rna_seq.augmented_star_gene_counts.tsv	80c0722e4d0674d02955963354c7c84e	4240308	released
511a35d0-d1d1-476f-99ec-ce3c5511aad2	33d6df2f-acc4-4c91-b924-4fb2f519e8ed.rna_seq.augmented_star_gene_counts.tsv	b0341b80555483531d6ff36b220ca848	4244133	released
9d908298-099d-48ba-b1cc-1d09015f8828	e8db6fe2-7a97-4f20-a7e0-9600f0e58800.rna_seq.augmented_star_gene_counts.tsv	53b4da8394a718bce5dc86d960b7af0f	4243950	released
d8dc459f-7d09-4e84-8756-dc990dded9a4	9075936e-cc58-4740-abf4-1c733abb3d9f.rna_seq.augmented_star_gene_counts.tsv	66ca2625eaff8d96b3bf52523e9bcb18	4220103	released
5f85de6d-d2a3-4e98-b0aa-307c8e4037ed	e49406cc-fec1-4be9-9ef7-189386c60f46.rna_seq.augmented_star_gene_counts.tsv	c77b034313faaad2aed41877d64acc2d	4237130	released
2eddfd42-de53-4fcd-80ed-0d95aa54d64b	70d9a694-2379-4310-aa52-4fe388a58a8a.rna_seq.augmented_star_gene_counts.tsv	b31d4e6e7ba551d1f02c4016b046e2d0	4246567	released
8bc6e827-abc8-4499-950c-cea2a65e6d41	2c343b93-910c-4921-bc2b-f7fbfa4f1596.rna_seq.augmented_star_gene_counts.tsv	d11bb531ea38845bb3311c4c8d0540be	4242680	released
9d8077b2-bae2-478d-bacc-fd1e5c6e61e7	12a488c6-c319-4f40-9f62-82e74773370c.rna_seq.augmented_star_gene_counts.tsv	cb111d6fe2486d74ee87deee2eb24ffc	4240395	released
7b449550-eb94-4b75-9835-37ee18d182ea	fef239bb-8093-42aa-b61a-7c55ff514836.rna_seq.augmented_star_gene_counts.tsv	54d2dced5f7554bd722933efc9904309	4244368	released
f40fb5dc-5ceb-4474-91cb-5d9d73478f86	718de66e-06d2-4c2c-8b2d-e40087c4340c.rna_seq.augmented_star_gene_counts.tsv	246c0cbe35952965ff081711c284e2f3	4239502	released
fe048b7b-8589-4691-8343-b18953b47fd1	a92a00e1-51c4-465d-8547-ead45bf2527e.rna_seq.augmented_star_gene_counts.tsv	7398638790bd794d3620dfb21ca62bb1	4233094	released
